ShoulderLeft,195.095260620117,291.733520507813
ElbowLeft,197.423095703125,344.572937011719
WristLeft,199.181488037109,392.096496582031
HandLeft,199.895278930664,406.994415283203
ShoulderRight,258.069488525391,266.933746337891
ElbowRight,298.074401855469,246.31022644043
WristRight,316.015960693359,214.312744140625
HandRight,317.923614501953,202.036819458008
HipLeft,225.157440185547,384.630798339844
KneeLeft,166.908355712891,435.944946289063
AnkleLeft,121.020477294922,472.939086914063
FootLeft,101.10546875,482.859588623047
HipRight,258.643127441406,376.018005371094
KneeRight,328.065612792969,430.858673095703
AnkleRight,385.430938720703,471.821014404297
FootRight,398.849426269531,492.003173828125
SpineShoulder,227.427536010742,265.87451171875
HandTipLeft,196.748062133789,420.920837402344
ThumbLeft,193.798156738281,409.1484375
HandTipRight,318.873565673828,184.870361328125
ThumbRight,306.600006103516,204.28141784668
SpineBase,242.692687988281,378.073303222656
SpineMid,233.710113525391,312.558135986328
Neck,224.974746704102,251.241119384766
Head,206.084243774414,227.056884765625
ShoulderLeft,195.219924926758,291.946533203125
ElbowLeft,202.474136352539,346.508880615234
WristLeft,204.526733398438,394.151794433594
HandLeft,203.929016113281,408.227874755859
ShoulderRight,258.481842041016,266.880920410156
ElbowRight,293.429992675781,241.283386230469
WristRight,307.610321044922,197.454376220703
HandRight,308.153228759766,186.143447875977
HipLeft,227.489196777344,382.090881347656
KneeLeft,166.995681762695,447.017150878906
AnkleLeft,117.005233764648,495.247741699219
FootLeft,97.3819122314453,506.684631347656
HipRight,258.905639648438,373.386108398438
KneeRight,322.578979492188,451.048034667969
AnkleRight,378.778381347656,511.51904296875
FootRight,384.301513671875,533.868041992188
SpineShoulder,227.421325683594,265.880187988281
HandTipLeft,202.240203857422,421.001312255859
ThumbLeft,200.117858886719,407.709045410156
HandTipRight,306.947601318359,166.641830444336
ThumbRight,297.361755371094,189.613082885742
SpineBase,242.226043701172,378.212646484375
SpineMid,231.679275512695,313.395385742188
Neck,220.345123291016,254.5078125
Head,202.428771972656,230.570861816406
ShoulderLeft,204.188079833984,291.5458984375
ElbowLeft,200.924530029297,329.104156494141
WristLeft,203.016693115234,372.492736816406
HandLeft,215.533294677734,392.473480224609
ShoulderRight,256.519561767578,266.034301757813
ElbowRight,284.8369140625,229.507125854492
WristRight,289.858642578125,181.639587402344
HandRight,288.833190917969,163.024017333984
HipLeft,227.169357299805,383.070465087891
KneeLeft,242.317596435547,490.218719482422
AnkleLeft,261.21337890625,596.227783203125
FootLeft,248.341903686523,658.751342773438
HipRight,257.682373046875,372.952697753906
KneeRight,323.968933105469,461.124725341797
AnkleRight,393.573913574219,540.406433105469
FootRight,398.690734863281,573.340576171875
SpineShoulder,223.134567260742,268.620971679688
HandTipLeft,215.997665405273,402.001342773438
ThumbLeft,212.999755859375,400.495971679688
HandTipRight,286.86865234375,141.53254699707
ThumbRight,277.740905761719,166.616882324219
SpineBase,252.586853027344,376.120025634766
SpineMid,232.384643554688,312.678527832031
Neck,218.749389648438,254.647338867188
Head,202.740661621094,231.499633789063
ShoulderLeft,205.599624633789,291.151489257813
ElbowLeft,200.527847290039,327.917663574219
WristLeft,230.388046264648,356.982513427734
HandLeft,240.840667724609,368.728210449219
ShoulderRight,253.161895751953,265.664916992188
ElbowRight,270.805084228516,221.48356628418
WristRight,273.811950683594,164.580505371094
HandRight,272.131378173828,151.748916625977
HipLeft,239.218521118164,382.606414794922
KneeLeft,187.321838378906,447.832824707031
AnkleLeft,145.753509521484,495.477020263672
FootLeft,124.228118896484,507.7998046875
HipRight,266.396301269531,369.390258789063
KneeRight,326.681701660156,443.6025390625
AnkleRight,376.992218017578,499.532012939453
FootRight,381.336303710938,525.139282226563
SpineShoulder,222.486099243164,268.559112548828
HandTipLeft,257.454345703125,380.848449707031
ThumbLeft,227.090438842773,381.608276367188
HandTipRight,271.765502929688,130.847595214844
ThumbRight,260.638427734375,153.698059082031
SpineBase,258.439361572266,372.71337890625
SpineMid,234.910980224609,310.764434814453
Neck,218.046081542969,254.541275024414
Head,202.958633422852,231.936676025391
ShoulderLeft,206.031539916992,290.882568359375
ElbowLeft,200.212966918945,327.245239257813
WristLeft,229.913482666016,356.413940429688
HandLeft,241.251068115234,369.366271972656
ShoulderRight,252.039443969727,265.963806152344
ElbowRight,271.547210693359,221.014587402344
WristRight,271.42333984375,164.708023071289
HandRight,265.621307373047,150.088119506836
HipLeft,245.308624267578,379.121826171875
KneeLeft,190.989654541016,441.822143554688
AnkleLeft,147.121353149414,488.144165039063
FootLeft,124.946014404297,501.003692626953
HipRight,272.048431396484,366.041015625
KneeRight,321.716369628906,449.108764648438
AnkleRight,363.026214599609,512.250732421875
FootRight,361.834381103516,538.53515625
SpineShoulder,222.224487304688,268.350341796875
HandTipLeft,257.3603515625,381.723693847656
ThumbLeft,228.872192382813,382.195861816406
HandTipRight,264.966674804688,129.288726806641
ThumbRight,254.265182495117,154.271820068359
SpineBase,261.721221923828,376.267822265625
SpineMid,237.251251220703,311.933044433594
Neck,218.075805664063,254.632659912109
Head,203.770355224609,232.470458984375
ShoulderLeft,207.601989746094,290.915954589844
ElbowLeft,204.845825195313,314.225067138672
WristLeft,232.541397094727,341.64697265625
HandLeft,228.749542236328,339.749114990234
ShoulderRight,249.889953613281,267.674652099609
ElbowRight,267.946166992188,221.083557128906
WristRight,260.238708496094,166.304885864258
HandRight,255.000564575195,149.687789916992
HipLeft,247.535675048828,381.663635253906
KneeLeft,202.756958007813,453.490142822266
AnkleLeft,166.394088745117,506.554840087891
FootLeft,144.940185546875,521.108276367188
HipRight,276.581237792969,370.828979492188
KneeRight,337.355529785156,441.048889160156
AnkleRight,387.228240966797,493.374694824219
FootRight,391.04541015625,520.013305664063
SpineShoulder,222.482391357422,268.4765625
HandTipLeft,229,341
ThumbLeft,217.624298095703,352.858093261719
HandTipRight,253.726974487305,129.102767944336
ThumbRight,243.41943359375,152.261932373047
SpineBase,262.234771728516,378.589904785156
SpineMid,238.736068725586,313.732391357422
Neck,219.322570800781,256.162719726563
Head,206.651641845703,235.206130981445
ShoulderLeft,210.169219970703,292.579071044922
ElbowLeft,205.016784667969,314.198883056641
WristLeft,232.685577392578,341.406494140625
HandLeft,236.589859008789,352.640869140625
ShoulderRight,248.948425292969,268.582824707031
ElbowRight,265.410919189453,221.535232543945
WristRight,258.096435546875,167.732849121094
HandRight,252.244735717773,150.877044677734
HipLeft,248.178817749023,382.2685546875
KneeLeft,262.531616210938,480.923919677734
AnkleLeft,275.451812744141,556.837524414063
FootLeft,261.124725341797,582.649169921875
HipRight,276.693267822266,376.405517578125
KneeRight,344.980499267578,432.412170410156
AnkleRight,400.228179931641,473.274536132813
FootRight,410.298095703125,498.337738037109
SpineShoulder,223.840637207031,269.95751953125
HandTipLeft,250.216201782227,366.096374511719
ThumbLeft,232.327972412109,367.661560058594
HandTipRight,250.564865112305,130.088165283203
ThumbRight,240.638168334961,154.658462524414
SpineBase,262.413269042969,379.056884765625
SpineMid,241.308395385742,316.930023193359
Neck,225.320495605469,264.264526367188
Head,212.940734863281,243.119216918945
ShoulderLeft,216.582778930664,300.072418212891
ElbowLeft,209.557113647461,318.997833251953
WristLeft,237.739273071289,346.754821777344
HandLeft,240.499542236328,358.468811035156
ShoulderRight,248.776519775391,270.101989746094
ElbowRight,265.015258789063,222.521881103516
WristRight,256.235198974609,171.763519287109
HandRight,249.263458251953,153.824523925781
HipLeft,249.063598632813,382.679626464844
KneeLeft,261.068481445313,480.372283935547
AnkleLeft,271.853851318359,555.52490234375
FootLeft,255.376174926758,579.758056640625
HipRight,276.469451904297,376.718139648438
KneeRight,348.041442871094,433.854522705078
AnkleRight,407.20068359375,475.988586425781
FootRight,416.94873046875,501.610504150391
SpineShoulder,228.963104248047,276.577239990234
HandTipLeft,253.284561157227,371.21533203125
ThumbLeft,237.16130065918,370.320556640625
HandTipRight,246.126251220703,132.825042724609
ThumbRight,237.587768554688,158.174285888672
SpineBase,264.221160888672,381.153625488281
SpineMid,244.115386962891,319.807098388672
Neck,226.586868286133,265.507690429688
Head,214.268280029297,244.399429321289
ShoulderLeft,217.871856689453,301.400085449219
ElbowLeft,211.477813720703,320.86181640625
WristLeft,239.917922973633,348.976745605469
HandLeft,244.239532470703,362.69384765625
ShoulderRight,249.274063110352,271.242828369141
ElbowRight,265.200256347656,223.349060058594
WristRight,255.435913085938,172.943328857422
HandRight,249.718307495117,155.143096923828
HipLeft,251.785552978516,384.875854492188
KneeLeft,257.48681640625,481.466003417969
AnkleLeft,262.555297851563,555.222045898438
FootLeft,244.923400878906,578.298400878906
HipRight,277.29736328125,377.902160644531
KneeRight,342.099945068359,444.044036865234
AnkleRight,395.623931884766,492.955200195313
FootRight,399.436614990234,520.163024902344
SpineShoulder,230.714599609375,278.350006103516
HandTipLeft,256.369476318359,373.060974121094
ThumbLeft,239.542739868164,373.411590576172
HandTipRight,246.742431640625,133.682907104492
ThumbRight,237.814697265625,159.5380859375
SpineBase,268.983123779297,378.818695068359
SpineMid,246.436431884766,318.378692626953
Neck,227.620819091797,263.654235839844
Head,215.330169677734,242.508743286133
ShoulderLeft,218.904876708984,299.571044921875
ElbowLeft,227.330718994141,337.039154052734
WristLeft,259.725616455078,371.088684082031
HandLeft,268.048034667969,384.585327148438
ShoulderRight,254.303665161133,273.743438720703
ElbowRight,275.516571044922,225.901657104492
WristRight,259.753601074219,178.171920776367
HandRight,255.792846679688,158.824066162109
HipLeft,255.707580566406,380.802673339844
KneeLeft,308.781066894531,440.984710693359
AnkleLeft,384.502258300781,515.997192382813
FootLeft,377.842895507813,547.818908691406
HipRight,282.775054931641,376.747863769531
KneeRight,369.421997070313,425.699645996094
AnkleRight,448.874298095703,463.553741455078
FootRight,461.45751953125,487.549407958984
SpineShoulder,231.833862304688,276.950347900391
HandTipLeft,284.929260253906,397.070068359375
ThumbLeft,258.549346923828,397.551635742188
HandTipRight,252.309112548828,136.919830322266
ThumbRight,243.651168823242,161.202972412109
SpineBase,269.836608886719,378.723480224609
SpineMid,248.896041870117,317.588073730469
Neck,230.390655517578,262.208129882813
Head,216.605178833008,241.425109863281
ShoulderLeft,221.678817749023,298.021575927734
ElbowLeft,228.210372924805,339.244445800781
WristLeft,229.588836669922,374.249114990234
HandLeft,232.753509521484,382.559906005859
ShoulderRight,267.004425048828,274.063018798828
ElbowRight,288.293365478516,229.560348510742
WristRight,272.810211181641,179.471664428711
HandRight,267.888275146484,164.719665527344
HipLeft,256.673675537109,380.701232910156
KneeLeft,322.736267089844,432.327697753906
AnkleLeft,412.299133300781,492.748352050781
FootLeft,414.090850830078,519.566528320313
HipRight,283.698760986328,376.636108398438
KneeRight,338.650634765625,462.574127197266
AnkleRight,387.076873779297,530.447875976563
FootRight,386.970642089844,560.291870117188
SpineShoulder,234.855575561523,275.511047363281
HandTipLeft,229.498809814453,391
ThumbLeft,228.331985473633,377.666198730469
HandTipRight,262.709808349609,143.948196411133
ThumbRight,255.309234619141,167.30876159668
SpineBase,270.544006347656,379.016174316406
SpineMid,249.864227294922,317.290985107422
Neck,232.11311340332,261.195495605469
Head,216.321578979492,241.295684814453
ShoulderLeft,222.049377441406,299.710418701172
ElbowLeft,226.574584960938,338.684265136719
WristLeft,226.636779785156,397.001831054688
HandLeft,222.59114074707,409.746307373047
ShoulderRight,268.207366943359,271.343688964844
ElbowRight,295.399200439453,230.809692382813
WristRight,277.150390625,182.007659912109
HandRight,274.295471191406,168.330322265625
HipLeft,257.077850341797,381.206817626953
KneeLeft,323.481384277344,434.228240966797
AnkleLeft,412.967224121094,495.689331054688
FootLeft,414.235107421875,522.027770996094
HipRight,284.770782470703,376.592895507813
KneeRight,351.192260742188,429.341949462891
AnkleRight,405.395080566406,468.331176757813
FootRight,416.136413574219,492.524932861328
SpineShoulder,236.352508544922,274.701293945313
HandTipLeft,214.666870117188,421.666320800781
ThumbLeft,218.718719482422,409.138427734375
HandTipRight,270.237365722656,146.877899169922
ThumbRight,261.751373291016,171.940673828125
SpineBase,270.873260498047,376.920501708984
SpineMid,252.140228271484,315.146820068359
Neck,237.280838012695,258.693023681641
Head,221.450698852539,235.406097412109
ShoulderLeft,219.063583374023,298.368133544922
ElbowLeft,227.017639160156,338.314453125
WristLeft,208.712005615234,393.005279541016
HandLeft,203.190338134766,405.017486572266
ShoulderRight,270.931610107422,268.377685546875
ElbowRight,312.869140625,236.145462036133
WristRight,298.751190185547,199.083389282227
HandRight,290.391418457031,184.79931640625
HipLeft,257.932495117188,379.663940429688
KneeLeft,337.023529052734,385.150024414063
AnkleLeft,238.262588500977,397.756103515625
FootLeft,214.367553710938,406.160614013672
HipRight,284.439208984375,373.99365234375
KneeRight,344.863677978516,448.081085205078
AnkleRight,395.728057861328,504.291870117188
FootRight,399.029296875,530.225524902344
SpineShoulder,240.687835693359,272.217193603516
HandTipLeft,194.002136230469,419.794311523438
ThumbLeft,204.667816162109,395.330688476563
HandTipRight,284.830505371094,165.352630615234
ThumbRight,279.405731201172,191.034332275391
SpineBase,270.673492431641,376.262817382813
SpineMid,253.275680541992,313.651641845703
Neck,239.407974243164,256.873077392578
Head,223.207397460938,233.680633544922
ShoulderLeft,218.998352050781,296.627258300781
ElbowLeft,220.716888427734,339.046630859375
WristLeft,205.257293701172,379.006622314453
HandLeft,191.862258911133,398.496154785156
ShoulderRight,272.837219238281,267.236358642578
ElbowRight,320.983581542969,243.873840332031
WristRight,308.159942626953,209.265548706055
HandRight,298.536071777344,195.163421630859
HipLeft,257.452362060547,379.172515869141
KneeLeft,330.833618164063,375.190490722656
AnkleLeft,225.191131591797,389.030517578125
FootLeft,199.440460205078,396.969421386719
HipRight,284.349182128906,373.159515380859
KneeRight,343.206817626953,448.497985839844
AnkleRight,392.644805908203,505.716949462891
FootRight,396.755523681641,531.105712890625
SpineShoulder,242.652648925781,270.428649902344
HandTipLeft,178.751342773438,419.749114990234
ThumbLeft,191.817367553711,400.837036132813
HandTipRight,293.232421875,176.502456665039
ThumbRight,286.185546875,198.201354980469
SpineBase,269.651611328125,375.744018554688
SpineMid,253.810348510742,312.771606445313
Neck,241.980117797852,255.121520996094
Head,230.343032836914,227.193069458008
ShoulderLeft,217.475830078125,287.238525390625
ElbowLeft,207.448226928711,329.546661376953
WristLeft,187.144958496094,358.795013427734
HandLeft,173.536682128906,366.554443359375
ShoulderRight,278.708648681641,266.52001953125
ElbowRight,326.888671875,257.953399658203
WristRight,321.44140625,225.447418212891
HandRight,315.590179443359,216.318954467773
HipLeft,254.97380065918,378.717224121094
KneeLeft,333.954071044922,375.887573242188
AnkleLeft,210.292129516602,340.888977050781
FootLeft,213.073638916016,358.026428222656
HipRight,283.590850830078,372.260070800781
KneeRight,324.229583740234,458.412170410156
AnkleRight,357.612915039063,524.032958984375
FootRight,361.102966308594,548.38720703125
SpineShoulder,244.628662109375,268.920074462891
HandTipLeft,159.452545166016,376.998657226563
ThumbLeft,165.517944335938,375.331085205078
HandTipRight,309.666809082031,199.667114257813
ThumbRight,306.05078125,210.591262817383
SpineBase,267.582153320313,374.820678710938
SpineMid,254.337188720703,311.9736328125
Neck,245.020294189453,253.923919677734
Head,235.234405517578,225.785995483398
ShoulderLeft,213.793853759766,282.378234863281
ElbowLeft,191.411041259766,318.964172363281
WristLeft,172.559906005859,337.61669921875
HandLeft,161.285049438477,323.484924316406
ShoulderRight,283.231750488281,266.9267578125
ElbowRight,329.029663085938,269.568756103516
WristRight,339.103363037109,249.745620727539
HandRight,333.042755126953,236.564743041992
HipLeft,251.498382568359,377.554290771484
KneeLeft,330.818359375,376.043823242188
AnkleLeft,202.040344238281,340.49365234375
FootLeft,204.326385498047,357.466003417969
HipRight,281.927642822266,371.253051757813
KneeRight,324.326538085938,457.269989013672
AnkleRight,359.796325683594,523.690307617188
FootRight,368.953735351563,545.629821777344
SpineShoulder,246.984237670898,267.7880859375
HandTipLeft,144.995544433594,326.011840820313
ThumbLeft,146.502746582031,332.664428710938
HandTipRight,330.815887451172,223.161514282227
ThumbRight,323.960998535156,242.009246826172
SpineBase,266.489227294922,374.328186035156
SpineMid,254.732391357422,311.373413085938
Neck,246.377822875977,253.348693847656
Head,238.14111328125,225.023895263672
ShoulderLeft,213.962158203125,282.554016113281
ElbowLeft,184.739196777344,309.176940917969
WristLeft,163.352508544922,320.620330810547
HandLeft,155.799713134766,300.985290527344
ShoulderRight,284.142242431641,266.667205810547
ElbowRight,328.145385742188,271.333526611328
WristRight,338.575988769531,251.722930908203
HandRight,338.574127197266,241.438247680664
HipLeft,250.210556030273,377.158538818359
KneeLeft,329.477416992188,375.454406738281
AnkleLeft,201.220596313477,340.113586425781
FootLeft,210.130630493164,371.190582275391
HipRight,281.172485351563,370.750427246094
KneeRight,318.676177978516,459.02001953125
AnkleRight,350.086853027344,527.714111328125
FootRight,358.302825927734,549.765502929688
SpineShoulder,248.191513061523,267.18359375
HandTipLeft,141.631484985352,296.461120605469
ThumbLeft,144.605895996094,307.414733886719
HandTipRight,338.532287597656,228.845138549805
ThumbRight,329.150848388672,240.981262207031
SpineBase,264.618774414063,372.729156494141
SpineMid,254.952041625977,310.600494384766
Neck,247.414001464844,253.007019042969
Head,241.572463989258,224.101028442383
ShoulderLeft,212.057601928711,276.788970947266
ElbowLeft,177.206695556641,298.651245117188
WristLeft,159.155715942383,295.662719726563
HandLeft,151.724136352539,275.304565429688
ShoulderRight,287.983093261719,265.966796875
ElbowRight,334.970764160156,277.240478515625
WristRight,339.57861328125,259.436920166016
HandRight,344.107940673828,246.594589233398
HipLeft,248.204071044922,374.257873535156
KneeLeft,297.098937988281,450.70068359375
AnkleLeft,339.488220214844,510.288146972656
FootLeft,355.726440429688,527.453491210938
HipRight,279.422485351563,370.03173828125
KneeRight,317.911254882813,458.753784179688
AnkleRight,350.632720947266,528.542236328125
FootRight,365.23876953125,547.384948730469
SpineShoulder,249.02848815918,266.7607421875
HandTipLeft,138.779754638672,265.121154785156
ThumbLeft,142.563781738281,283.668762207031
HandTipRight,345.463989257813,235.331619262695
ThumbRight,335.258209228516,244.807861328125
SpineBase,262.838562011719,371.961669921875
SpineMid,255.186386108398,309.898040771484
Neck,249.643203735352,252.117050170898
Head,249.205352783203,222.645568847656
ShoulderLeft,214.690612792969,272.212219238281
ElbowLeft,175.870758056641,273.550811767578
WristLeft,159.660446166992,243.905029296875
HandLeft,153.345092773438,226.004318237305
ShoulderRight,289.133514404297,267.988372802734
ElbowRight,323.533843994141,280.017608642578
WristRight,340.320404052734,258.475067138672
HandRight,352.055603027344,250.43310546875
HipLeft,246.449798583984,372.856201171875
KneeLeft,284.439392089844,449.058868408203
AnkleLeft,316.279937744141,507.228698730469
FootLeft,333.830718994141,524.0693359375
HipRight,275.935302734375,369.689758300781
KneeRight,319.262145996094,455.142211914063
AnkleRight,356.906188964844,523.161010742188
FootRight,375.609802246094,538.601379394531
SpineShoulder,250.685943603516,265.923522949219
HandTipLeft,142.701156616211,206.995635986328
ThumbLeft,140.980026245117,231.769104003906
HandTipRight,355.875701904297,245.12419128418
ThumbRight,348.138854980469,245.854675292969
SpineBase,260.562225341797,371.695678710938
SpineMid,255.13916015625,309.325592041016
Neck,250.844207763672,251.43815612793
Head,253.824462890625,221.283889770508
ShoulderLeft,217.693130493164,268.103790283203
ElbowLeft,176.412292480469,249.101379394531
WristLeft,167.335845947266,205.696166992188
HandLeft,166.954360961914,186.182769775391
ShoulderRight,288.712677001953,270.464660644531
ElbowRight,316.869781494141,285.911895751953
WristRight,344.189270019531,273.203125
HandRight,352.705444335938,263.502166748047
HipLeft,244.982437133789,372.55029296875
KneeLeft,292.106628417969,450.422668457031
AnkleLeft,332.654541015625,510.706665039063
FootLeft,353.865356445313,524.183349609375
HipRight,273.508483886719,370.069702148438
KneeRight,319.010284423828,450.622711181641
AnkleRight,358.065185546875,513.971740722656
FootRight,379.265472412109,526.707153320313
SpineShoulder,251.615386962891,265.290649414063
HandTipLeft,162.784790039063,165.078277587891
ThumbLeft,152.916931152344,188.009155273438
HandTipRight,360.572265625,255.263488769531
ThumbRight,345.512512207031,259.728454589844
SpineBase,258.722015380859,371.558288574219
SpineMid,255.060668945313,308.922546386719
Neck,251.967178344727,250.911010742188
Head,256.062103271484,220.302459716797
ShoulderLeft,218.79264831543,267.518707275391
ElbowLeft,182.577514648438,236.86604309082
WristLeft,175.621810913086,186.787948608398
HandLeft,176.931365966797,171.515869140625
ShoulderRight,288.264129638672,271.330047607422
ElbowRight,316.002227783203,291.837432861328
WristRight,343.719268798828,274.572113037109
HandRight,351.623718261719,267.084106445313
HipLeft,244.125549316406,372.323852539063
KneeLeft,292.089172363281,449.523284912109
AnkleLeft,333.221618652344,509.134246826172
FootLeft,354.928802490234,522.087036132813
HipRight,271.58984375,370.397857666016
KneeRight,317.173828125,451.109832763672
AnkleRight,356.383605957031,514.572509765625
FootRight,377.927001953125,526.960205078125
SpineShoulder,252.442169189453,264.81494140625
HandTipLeft,173.530090332031,149.104644775391
ThumbLeft,162.324249267578,169.958160400391
HandTipRight,358.671447753906,259.667877197266
ThumbRight,345.56005859375,262.907745361328
SpineBase,255.544357299805,371.276336669922
SpineMid,254.982528686523,308.707214355469
Neck,254.435333251953,251.097198486328
Head,261.837554931641,220.059310913086
ShoulderLeft,221.248947143555,264.583221435547
ElbowLeft,193.379470825195,224.458038330078
WristLeft,195.45263671875,168.738815307617
HandLeft,198.133407592773,153.728057861328
ShoulderRight,286.739410400391,272.906799316406
ElbowRight,304.725891113281,297.423034667969
WristRight,338.804962158203,283.986206054688
HandRight,348.278259277344,275.326843261719
HipLeft,242.063385009766,371.6337890625
KneeLeft,285.887054443359,449.8916015625
AnkleLeft,323.117645263672,509.868774414063
FootLeft,345.116271972656,522.688903808594
HipRight,267.985565185547,370.823181152344
KneeRight,313.872344970703,450.343139648438
AnkleRight,353.235595703125,512.583374023438
FootRight,375.528411865234,524.146606445313
SpineShoulder,254.154434204102,264.877502441406
HandTipLeft,202.256637573242,134.317825317383
ThumbLeft,185.959259033203,138.727905273438
HandTipRight,356.795501708984,268.575866699219
ThumbRight,343.609741210938,276.799926757813
SpineBase,253.580718994141,371.189086914063
SpineMid,254.335662841797,308.551879882813
Neck,254.350204467773,251.178497314453
Head,263.635803222656,220.432250976563
ShoulderLeft,221.253067016602,264.585388183594
ElbowLeft,196.072143554688,222.780670166016
WristLeft,200.894592285156,166.141799926758
HandLeft,209.170806884766,145.456420898438
ShoulderRight,286.175048828125,273.70166015625
ElbowRight,304.023986816406,296.919921875
WristRight,337.332641601563,289.644195556641
HandRight,345.996337890625,279.811798095703
HipLeft,239.93994140625,371.189208984375
KneeLeft,283.348846435547,449.384979248047
AnkleLeft,320.147644042969,509.193328857422
FootLeft,342.104370117188,521.988159179688
HipRight,266.447479248047,371.068298339844
KneeRight,309.443725585938,451.148803710938
AnkleRight,346.040161132813,513.465209960938
FootRight,367.961273193359,525.308471679688
SpineShoulder,254.099411010742,264.903503417969
HandTipLeft,215.95832824707,123.902381896973
ThumbLeft,197.408752441406,129.768280029297
HandTipRight,355.155883789063,272.671508789063
ThumbRight,342.324890136719,282.36328125
SpineBase,247.75700378418,368.927612304688
SpineMid,253.619033813477,306.973388671875
Neck,257.820648193359,249.989501953125
Head,267.393859863281,221.820495605469
ShoulderLeft,227.692840576172,263.736114501953
ElbowLeft,211.106781005859,223.705688476563
WristLeft,219.777908325195,168.885040283203
HandLeft,227.77815246582,138.936096191406
ShoulderRight,284.468597412109,280.057495117188
ElbowRight,301.894317626953,300.049591064453
WristRight,334.471557617188,291.468139648438
